Country,Year,Mentions,Party,President
INDONESIA,1901,0,Republican,Theodore Roosevelt
KOSOVO,1901,0,Republican,Theodore Roosevelt
LAOS,1901,0,Republican,Theodore Roosevelt
NIGERIA,1901,0,Republican,Theodore Roosevelt
YEMEN,1901,0,Republican,Theodore Roosevelt
CZECHOSLOVAKIA,1901,0,Republican,Theodore Roosevelt
NORTHERN IRELAND,1901,0,Republican,Theodore Roosevelt
SOMALIA,1901,0,Republican,Theodore Roosevelt
URUGUAY,1901,0,Republican,Theodore Roosevelt
CAMBODIA,1901,0,Republican,Theodore Roosevelt
SAUDI ARABIA,1901,0,Republican,Theodore Roosevelt
SOUTH AFRICA,1901,0,Republican,Theodore Roosevelt
YUGOSLAVIA,1901,0,Republican,Theodore Roosevelt
FINLAND,1901,0,Republican,Theodore Roosevelt
THAILAND,1901,0,Republican,Theodore Roosevelt
JORDAN,1901,0,Republican,Theodore Roosevelt
KUWAIT,1901,0,Republican,Theodore Roosevelt
LITHUANIA,1901,0,Republican,Theodore Roosevelt
SUDAN,1901,0,Republican,Theodore Roosevelt
TAIWAN,1901,0,Republican,Theodore Roosevelt
USA,1902,10,Republican,Theodore Roosevelt
MEXICO,1902,1,Republican,Theodore Roosevelt
GREAT BRITAIN,1902,1,Republican,Theodore Roosevelt
SPAIN,1902,0,Republican,Theodore Roosevelt
FRANCE,1902,0,Republican,Theodore Roosevelt
CHINA,1902,3,Republican,Theodore Roosevelt
CUBA,1902,6,Republican,Theodore Roosevelt
USSR/RUSSIA,1902,0,Republican,Theodore Roosevelt
JAPAN,1902,0,Republican,Theodore Roosevelt
GERMANY,1902,0,Republican,Theodore Roosevelt
SOUTH KOREA,1902,0,Republican,Theodore Roosevelt
UK,1902,0,Republican,Theodore Roosevelt
IRAQ,1902,0,Republican,Theodore Roosevelt
PHILIPPINES,1902,4,Republican,Theodore Roosevelt
NICARAGUA,1902,0,Republican,Theodore Roosevelt
AFGHANISTAN,1902,0,Republican,Theodore Roosevelt
CANADA,1902,0,Republican,Theodore Roosevelt
BRAZIL,1902,0,Republican,Theodore Roosevelt
VENEZUELA,1902,0,Republican,Theodore Roosevelt
IRAN,1902,0,Republican,Theodore Roosevelt
TURKEY,1902,0,Republican,Theodore Roosevelt
PERU,1902,0,Republican,Theodore Roosevelt
VIETNAM,1902,0,Republican,Theodore Roosevelt
PANAMA,1902,1,Republican,Theodore Roosevelt
ITALY,1902,0,Republican,Theodore Roosevelt
PORTUGAL,1902,0,Republican,Theodore Roosevelt
CHILE,1902,0,Republican,Theodore Roosevelt
AUSTRIA,1902,0,Republican,Theodore Roosevelt
COLOMBIA,1902,1,Republican,Theodore Roosevelt
NETHERLANDS,1902,0,Republican,Theodore Roosevelt
DENMARK,1902,0,Republican,Theodore Roosevelt
ISRAEL,1902,0,Republican,Theodore Roosevelt
EGYPT,1902,0,Republican,Theodore Roosevelt
BELGIUM,1902,0,Republican,Theodore Roosevelt
SWEDEN,1902,0,Republican,Theodore Roosevelt
COSTA RICA,1902,0,Republican,Theodore Roosevelt
ARGENTINA,1902,0,Republican,Theodore Roosevelt
LIBERIA,1902,0,Republican,Theodore Roosevelt
GREECE,1902,0,Republican,Theodore Roosevelt
POLAND,1902,0,Republican,Theodore Roosevelt
BOLIVIA,1902,0,Republican,Theodore Roosevelt
HONDURAS,1902,0,Republican,Theodore Roosevelt
INDIA,1902,0,Republican,Theodore Roosevelt
GENEVA,1902,0,Republican,Theodore Roosevelt
ECUADOR,1902,0,Republican,Theodore Roosevelt
PAKISTAN,1902,0,Republican,Theodore Roosevelt
THE WEST INDIES,1902,0,Republican,Theodore Roosevelt
LIBYA,1902,0,Republican,Theodore Roosevelt
NORWAY,1902,0,Republican,Theodore Roosevelt
PRUSSIA,1902,0,Republican,Theodore Roosevelt
AUSTRALIA,1902,0,Republican,Theodore Roosevelt
UKRAINE,1902,0,Republican,Theodore Roosevelt
HUNGARY,1902,0,Republican,Theodore Roosevelt
LEBANON,1902,0,Republican,Theodore Roosevelt
NORTH KOREA,1902,0,Republican,Theodore Roosevelt
GUATEMALA,1902,0,Republican,Theodore Roosevelt
HAITI,1902,0,Republican,Theodore Roosevelt
SWITZERLAND,1902,0,Republican,Theodore Roosevelt
SYRIA,1902,0,Republican,Theodore Roosevelt
MOROCCO,1902,0,Republican,Theodore Roosevelt
THE DOMINICAN REPUBLIC,1902,0,Republican,Theodore Roosevelt
NEW ZEALAND,1902,0,Republican,Theodore Roosevelt
PALESTINE,1902,0,Republican,Theodore Roosevelt
BULGARIA,1902,0,Republican,Theodore Roosevelt
IRELAND,1902,0,Republican,Theodore Roosevelt
BOSNIA,1902,0,Republican,Theodore Roosevelt
ARMENIA,1902,0,Republican,Theodore Roosevelt
EL SALVADOR,1902,0,Republican,Theodore Roosevelt
INDONESIA,1902,0,Republican,Theodore Roosevelt
KOSOVO,1902,0,Republican,Theodore Roosevelt
LAOS,1902,0,Republican,Theodore Roosevelt
NIGERIA,1902,0,Republican,Theodore Roosevelt
YEMEN,1902,0,Republican,Theodore Roosevelt
CZECHOSLOVAKIA,1902,0,Republican,Theodore Roosevelt
NORTHERN IRELAND,1902,0,Republican,Theodore Roosevelt
SOMALIA,1902,0,Republican,Theodore Roosevelt
URUGUAY,1902,0,Republican,Theodore Roosevelt
CAMBODIA,1902,0,Republican,Theodore Roosevelt
SAUDI ARABIA,1902,0,Republican,Theodore Roosevelt
SOUTH AFRICA,1902,0,Republican,Theodore Roosevelt
YUGOSLAVIA,1902,0,Republican,Theodore Roosevelt
FINLAND,1902,0,Republican,Theodore Roosevelt
THAILAND,1902,0,Republican,Theodore Roosevelt
JORDAN,1902,0,Republican,Theodore Roosevelt
KUWAIT,1902,0,Republican,Theodore Roosevelt
LITHUANIA,1902,0,Republican,Theodore Roosevelt
SUDAN,1902,0,Republican,Theodore Roosevelt
TAIWAN,1902,0,Republican,Theodore Roosevelt
USA,1903,70,Republican,Theodore Roosevelt
MEXICO,1903,5,Republican,Theodore Roosevelt
GREAT BRITAIN,1903,5,Republican,Theodore Roosevelt
SPAIN,1903,3,Republican,Theodore Roosevelt
FRANCE,1903,2,Republican,Theodore Roosevelt
CHINA,1903,2,Republican,Theodore Roosevelt
CUBA,1903,0,Republican,Theodore Roosevelt
USSR/RUSSIA,1903,4,Republican,Theodore Roosevelt
JAPAN,1903,0,Republican,Theodore Roosevelt
GERMANY,1903,2,Republican,Theodore Roosevelt
SOUTH KOREA,1903,2,Republican,Theodore Roosevelt
UK,1903,3,Republican,Theodore Roosevelt
IRAQ,1903,0,Republican,Theodore Roosevelt
PHILIPPINES,1903,3,Republican,Theodore Roosevelt
NICARAGUA,1903,1,Republican,Theodore Roosevelt
AFGHANISTAN,1903,0,Republican,Theodore Roosevelt
CANADA,1903,0,Republican,Theodore Roosevelt
BRAZIL,1903,0,Republican,Theodore Roosevelt
VENEZUELA,1903,5,Republican,Theodore Roosevelt
IRAN,1903,0,Republican,Theodore Roosevelt
TURKEY,1903,0,Republican,Theodore Roosevelt
PERU,1903,2,Republican,Theodore Roosevelt
VIETNAM,1903,0,Republican,Theodore Roosevelt
PANAMA,1903,21,Republican,Theodore Roosevelt
ITALY,1903,3,Republican,Theodore Roosevelt
PORTUGAL,1903,0,Republican,Theodore Roosevelt
CHILE,1903,0,Republican,Theodore Roosevelt
AUSTRIA,1903,1,Republican,Theodore Roosevelt
COLOMBIA,1903,14,Republican,Theodore Roosevelt
NETHERLANDS,1903,0,Republican,Theodore Roosevelt
DENMARK,1903,0,Republican,Theodore Roosevelt
ISRAEL,1903,0,Republican,Theodore Roosevelt
EGYPT,1903,0,Republican,Theodore Roosevelt
BELGIUM,1903,2,Republican,Theodore Roosevelt
SWEDEN,1903,2,Republican,Theodore Roosevelt
COSTA RICA,1903,1,Republican,Theodore Roosevelt
ARGENTINA,1903,0,Republican,Theodore Roosevelt
LIBERIA,1903,0,Republican,Theodore Roosevelt
GREECE,1903,0,Republican,Theodore Roosevelt
POLAND,1903,0,Republican,Theodore Roosevelt
BOLIVIA,1903,0,Republican,Theodore Roosevelt
HONDURAS,1903,0,Republican,Theodore Roosevelt
INDIA,1903,0,Republican,Theodore Roosevelt
GENEVA,1903,0,Republican,Theodore Roosevelt
ECUADOR,1903,0,Republican,Theodore Roosevelt
PAKISTAN,1903,0,Republican,Theodore Roosevelt
THE WEST INDIES,1903,0,Republican,Theodore Roosevelt
LIBYA,1903,0,Republican,Theodore Roosevelt
NORWAY,1903,3,Republican,Theodore Roosevelt
PRUSSIA,1903,0,Republican,Theodore Roosevelt
AUSTRALIA,1903,0,Republican,Theodore Roosevelt
UKRAINE,1903,0,Republican,Theodore Roosevelt
HUNGARY,1903,0,Republican,Theodore Roosevelt
LEBANON,1903,1,Republican,Theodore Roosevelt
NORTH KOREA,1903,0,Republican,Theodore Roosevelt
GUATEMALA,1903,0,Republican,Theodore Roosevelt
HAITI,1903,0,Republican,Theodore Roosevelt
SWITZERLAND,1903,0,Republican,Theodore Roosevelt
SYRIA,1903,0,Republican,Theodore Roosevelt
MOROCCO,1903,0,Republican,Theodore Roosevelt
THE DOMINICAN REPUBLIC,1903,0,Republican,Theodore Roosevelt
NEW ZEALAND,1903,0,Republican,Theodore Roosevelt
PALESTINE,1903,0,Republican,Theodore Roosevelt
BULGARIA,1903,0,Republican,Theodore Roosevelt
IRELAND,1903,0,Republican,Theodore Roosevelt
BOSNIA,1903,0,Republican,Theodore Roosevelt
ARMENIA,1903,0,Republican,Theodore Roosevelt
EL SALVADOR,1903,0,Republican,Theodore Roosevelt
INDONESIA,1903,0,Republican,Theodore Roosevelt
KOSOVO,1903,0,Republican,Theodore Roosevelt
LAOS,1903,0,Republican,Theodore Roosevelt
NIGERIA,1903,0,Republican,Theodore Roosevelt
YEMEN,1903,0,Republican,Theodore Roosevelt
CZECHOSLOVAKIA,1903,0,Republican,Theodore Roosevelt
NORTHERN IRELAND,1903,0,Republican,Theodore Roosevelt
SOMALIA,1903,0,Republican,Theodore Roosevelt
URUGUAY,1903,0,Republican,Theodore Roosevelt
CAMBODIA,1903,0,Republican,Theodore Roosevelt
SAUDI ARABIA,1903,0,Republican,Theodore Roosevelt
SOUTH AFRICA,1903,0,Republican,Theodore Roosevelt
YUGOSLAVIA,1903,0,Republican,Theodore Roosevelt
FINLAND,1903,1,Republican,Theodore Roosevelt
THAILAND,1903,0,Republican,Theodore Roosevelt
JORDAN,1903,0,Republican,Theodore Roosevelt
KUWAIT,1903,0,Republican,Theodore Roosevelt
LITHUANIA,1903,0,Republican,Theodore Roosevelt
SUDAN,1903,0,Republican,Theodore Roosevelt
TAIWAN,1903,0,Republican,Theodore Roosevelt
USA,1904,43,Republican,Theodore Roosevelt
MEXICO,1904,0,Republican,Theodore Roosevelt
GREAT BRITAIN,1904,1,Republican,Theodore Roosevelt
SPAIN,1904,2,Republican,Theodore Roosevelt
FRANCE,1904,1,Republican,Theodore Roosevelt
CHINA,1904,5,Republican,Theodore Roosevelt
CUBA,1904,5,Republican,Theodore Roosevelt
USSR/RUSSIA,1904,3,Republican,Theodore Roosevelt
JAPAN,1904,0,Republican,Theodore Roosevelt
GERMANY,1904,1,Republican,Theodore Roosevelt
SOUTH KOREA,1904,0,Republican,Theodore Roosevelt
UK,1904,0,Republican,Theodore Roosevelt
IRAQ,1904,0,Republican,Theodore Roosevelt
PHILIPPINES,1904,5,Republican,Theodore Roosevelt
NICARAGUA,1904,0,Republican,Theodore Roosevelt
AFGHANISTAN,1904,0,Republican,Theodore Roosevelt
CANADA,1904,0,Republican,Theodore Roosevelt
BRAZIL,1904,0,Republican,Theodore Roosevelt
VENEZUELA,1904,1,Republican,Theodore Roosevelt
IRAN,1904,0,Republican,Theodore Roosevelt
TURKEY,1904,4,Republican,Theodore Roosevelt
PERU,1904,0,Republican,Theodore Roosevelt
VIETNAM,1904,0,Republican,Theodore Roosevelt
PANAMA,1904,1,Republican,Theodore Roosevelt
ITALY,1904,0,Republican,Theodore Roosevelt
PORTUGAL,1904,0,Republican,Theodore Roosevelt
CHILE,1904,0,Republican,Theodore Roosevelt
AUSTRIA,1904,0,Republican,Theodore Roosevelt
COLOMBIA,1904,0,Republican,Theodore Roosevelt
NETHERLANDS,1904,0,Republican,Theodore Roosevelt
DENMARK,1904,0,Republican,Theodore Roosevelt
ISRAEL,1904,0,Republican,Theodore Roosevelt
EGYPT,1904,1,Republican,Theodore Roosevelt
BELGIUM,1904,0,Republican,Theodore Roosevelt
SWEDEN,1904,0,Republican,Theodore Roosevelt
COSTA RICA,1904,0,Republican,Theodore Roosevelt
ARGENTINA,1904,0,Republican,Theodore Roosevelt
LIBERIA,1904,0,Republican,Theodore Roosevelt
GREECE,1904,0,Republican,Theodore Roosevelt
POLAND,1904,0,Republican,Theodore Roosevelt
BOLIVIA,1904,0,Republican,Theodore Roosevelt
HONDURAS,1904,0,Republican,Theodore Roosevelt
INDIA,1904,2,Republican,Theodore Roosevelt
GENEVA,1904,0,Republican,Theodore Roosevelt
ECUADOR,1904,0,Republican,Theodore Roosevelt
PAKISTAN,1904,0,Republican,Theodore Roosevelt
THE WEST INDIES,1904,0,Republican,Theodore Roosevelt
LIBYA,1904,0,Republican,Theodore Roosevelt
NORWAY,1904,0,Republican,Theodore Roosevelt
PRUSSIA,1904,0,Republican,Theodore Roosevelt
AUSTRALIA,1904,0,Republican,Theodore Roosevelt
UKRAINE,1904,0,Republican,Theodore Roosevelt
HUNGARY,1904,0,Republican,Theodore Roosevelt
LEBANON,1904,0,Republican,Theodore Roosevelt
NORTH KOREA,1904,0,Republican,Theodore Roosevelt
GUATEMALA,1904,1,Republican,Theodore Roosevelt
HAITI,1904,0,Republican,Theodore Roosevelt
SWITZERLAND,1904,0,Republican,Theodore Roosevelt
SYRIA,1904,0,Republican,Theodore Roosevelt
MOROCCO,1904,0,Republican,Theodore Roosevelt
THE DOMINICAN REPUBLIC,1904,0,Republican,Theodore Roosevelt
NEW ZEALAND,1904,0,Republican,Theodore Roosevelt
PALESTINE,1904,0,Republican,Theodore Roosevelt
BULGARIA,1904,0,Republican,Theodore Roosevelt
IRELAND,1904,1,Republican,Theodore Roosevelt
BOSNIA,1904,0,Republican,Theodore Roosevelt
ARMENIA,1904,1,Republican,Theodore Roosevelt
EL SALVADOR,1904,0,Republican,Theodore Roosevelt
INDONESIA,1904,0,Republican,Theodore Roosevelt
KOSOVO,1904,0,Republican,Theodore Roosevelt
LAOS,1904,0,Republican,Theodore Roosevelt
NIGERIA,1904,0,Republican,Theodore Roosevelt
YEMEN,1904,0,Republican,Theodore Roosevelt
CZECHOSLOVAKIA,1904,0,Republican,Theodore Roosevelt
NORTHERN IRELAND,1904,0,Republican,Theodore Roosevelt
SOMALIA,1904,0,Republican,Theodore Roosevelt
URUGUAY,1904,0,Republican,Theodore Roosevelt
CAMBODIA,1904,0,Republican,Theodore Roosevelt
SAUDI ARABIA,1904,0,Republican,Theodore Roosevelt
SOUTH AFRICA,1904,1,Republican,Theodore Roosevelt
YUGOSLAVIA,1904,0,Republican,Theodore Roosevelt
FINLAND,1904,0,Republican,Theodore Roosevelt
THAILAND,1904,0,Republican,Theodore Roosevelt
JORDAN,1904,0,Republican,Theodore Roosevelt
KUWAIT,1904,0,Republican,Theodore Roosevelt
LITHUANIA,1904,0,Republican,Theodore Roosevelt
SUDAN,1904,0,Republican,Theodore Roosevelt
TAIWAN,1904,0,Republican,Theodore Roosevelt
USA,1905,58,Republican,Theodore Roosevelt
MEXICO,1905,1,Republican,Theodore Roosevelt
GREAT BRITAIN,1905,0,Republican,Theodore Roosevelt
SPAIN,1905,0,Republican,Theodore Roosevelt
FRANCE,1905,0,Republican,Theodore Roosevelt
CHINA,1905,11,Republican,Theodore Roosevelt
CUBA,1905,2,Republican,Theodore Roosevelt
USSR/RUSSIA,1905,3,Republican,Theodore Roosevelt
JAPAN,1905,2,Republican,Theodore Roosevelt
GERMANY,1905,1,Republican,Theodore Roosevelt
SOUTH KOREA,1905,0,Republican,Theodore Roosevelt
UK,1905,2,Republican,Theodore Roosevelt
IRAQ,1905,0,Republican,Theodore Roosevelt
PHILIPPINES,1905,10,Republican,Theodore Roosevelt
NICARAGUA,1905,0,Republican,Theodore Roosevelt
AFGHANISTAN,1905,0,Republican,Theodore Roosevelt
CANADA,1905,1,Republican,Theodore Roosevelt
BRAZIL,1905,0,Republican,Theodore Roosevelt
VENEZUELA,1905,0,Republican,Theodore Roosevelt
IRAN,1905,0,Republican,Theodore Roosevelt
TURKEY,1905,0,Republican,Theodore Roosevelt
PERU,1905,0,Republican,Theodore Roosevelt
VIETNAM,1905,0,Republican,Theodore Roosevelt
PANAMA,1905,1,Republican,Theodore Roosevelt
ITALY,1905,0,Republican,Theodore Roosevelt
PORTUGAL,1905,0,Republican,Theodore Roosevelt
CHILE,1905,0,Republican,Theodore Roosevelt
AUSTRIA,1905,1,Republican,Theodore Roosevelt
COLOMBIA,1905,0,Republican,Theodore Roosevelt
NETHERLANDS,1905,0,Republican,Theodore Roosevelt
DENMARK,1905,0,Republican,Theodore Roosevelt
ISRAEL,1905,0,Republican,Theodore Roosevelt
EGYPT,1905,0,Republican,Theodore Roosevelt
BELGIUM,1905,0,Republican,Theodore Roosevelt
SWEDEN,1905,1,Republican,Theodore Roosevelt
COSTA RICA,1905,0,Republican,Theodore Roosevelt
ARGENTINA,1905,0,Republican,Theodore Roosevelt
LIBERIA,1905,0,Republican,Theodore Roosevelt
GREECE,1905,0,Republican,Theodore Roosevelt
POLAND,1905,0,Republican,Theodore Roosevelt
BOLIVIA,1905,0,Republican,Theodore Roosevelt
HONDURAS,1905,0,Republican,Theodore Roosevelt
INDIA,1905,0,Republican,Theodore Roosevelt
GENEVA,1905,0,Republican,Theodore Roosevelt
ECUADOR,1905,0,Republican,Theodore Roosevelt
PAKISTAN,1905,0,Republican,Theodore Roosevelt
THE WEST INDIES,1905,0,Republican,Theodore Roosevelt
LIBYA,1905,0,Republican,Theodore Roosevelt
NORWAY,1905,0,Republican,Theodore Roosevelt
PRUSSIA,1905,0,Republican,Theodore Roosevelt
AUSTRALIA,1905,0,Republican,Theodore Roosevelt
UKRAINE,1905,0,Republican,Theodore Roosevelt
HUNGARY,1905,0,Republican,Theodore Roosevelt
LEBANON,1905,0,Republican,Theodore Roosevelt
NORTH KOREA,1905,0,Republican,Theodore Roosevelt
GUATEMALA,1905,0,Republican,Theodore Roosevelt
HAITI,1905,0,Republican,Theodore Roosevelt
SWITZERLAND,1905,0,Republican,Theodore Roosevelt
SYRIA,1905,0,Republican,Theodore Roosevelt
MOROCCO,1905,0,Republican,Theodore Roosevelt
THE DOMINICAN REPUBLIC,1905,0,Republican,Theodore Roosevelt
NEW ZEALAND,1905,0,Republican,Theodore Roosevelt
PALESTINE,1905,0,Republican,Theodore Roosevelt
BULGARIA,1905,0,Republican,Theodore Roosevelt
IRELAND,1905,0,Republican,Theodore Roosevelt
BOSNIA,1905,0,Republican,Theodore Roosevelt
ARMENIA,1905,0,Republican,Theodore Roosevelt
EL SALVADOR,1905,0,Republican,Theodore Roosevelt
INDONESIA,1905,0,Republican,Theodore Roosevelt
KOSOVO,1905,0,Republican,Theodore Roosevelt
LAOS,1905,0,Republican,Theodore Roosevelt
NIGERIA,1905,0,Republican,Theodore Roosevelt
YEMEN,1905,0,Republican,Theodore Roosevelt
CZECHOSLOVAKIA,1905,0,Republican,Theodore Roosevelt
NORTHERN IRELAND,1905,0,Republican,Theodore Roosevelt
SOMALIA,1905,0,Republican,Theodore Roosevelt
URUGUAY,1905,0,Republican,Theodore Roosevelt
CAMBODIA,1905,0,Republican,Theodore Roosevelt
SAUDI ARABIA,1905,0,Republican,Theodore Roosevelt
SOUTH AFRICA,1905,0,Republican,Theodore Roosevelt
YUGOSLAVIA,1905,0,Republican,Theodore Roosevelt
FINLAND,1905,0,Republican,Theodore Roosevelt
THAILAND,1905,0,Republican,Theodore Roosevelt
JORDAN,1905,0,Republican,Theodore Roosevelt
KUWAIT,1905,0,Republican,Theodore Roosevelt
LITHUANIA,1905,0,Republican,Theodore Roosevelt
SUDAN,1905,0,Republican,Theodore Roosevelt
TAIWAN,1905,0,Republican,Theodore Roosevelt
USA,1906,45,Republican,Theodore Roosevelt
MEXICO,1906,4,Republican,Theodore Roosevelt
GREAT BRITAIN,1906,2,Republican,Theodore Roosevelt
SPAIN,1906,0,Republican,Theodore Roosevelt
FRANCE,1906,1,Republican,Theodore Roosevelt
CHINA,1906,0,Republican,Theodore Roosevelt
CUBA,1906,11,Republican,Theodore Roosevelt
USSR/RUSSIA,1906,3,Republican,Theodore Roosevelt
JAPAN,1906,14,Republican,Theodore Roosevelt
GERMANY,1906,1,Republican,Theodore Roosevelt
SOUTH KOREA,1906,0,Republican,Theodore Roosevelt
UK,1906,1,Republican,Theodore Roosevelt
IRAQ,1906,0,Republican,Theodore Roosevelt
PHILIPPINES,1906,4,Republican,Theodore Roosevelt
NICARAGUA,1906,0,Republican,Theodore Roosevelt
AFGHANISTAN,1906,0,Republican,Theodore Roosevelt
CANADA,1906,1,Republican,Theodore Roosevelt
BRAZIL,1906,3,Republican,Theodore Roosevelt
VENEZUELA,1906,0,Republican,Theodore Roosevelt
IRAN,1906,0,Republican,Theodore Roosevelt
TURKEY,1906,0,Republican,Theodore Roosevelt
PERU,1906,1,Republican,Theodore Roosevelt
VIETNAM,1906,0,Republican,Theodore Roosevelt
PANAMA,1906,3,Republican,Theodore Roosevelt
ITALY,1906,1,Republican,Theodore Roosevelt
PORTUGAL,1906,0,Republican,Theodore Roosevelt
CHILE,1906,0,Republican,Theodore Roosevelt
AUSTRIA,1906,0,Republican,Theodore Roosevelt
COLOMBIA,1906,1,Republican,Theodore Roosevelt
NETHERLANDS,1906,1,Republican,Theodore Roosevelt
DENMARK,1906,0,Republican,Theodore Roosevelt
ISRAEL,1906,0,Republican,Theodore Roosevelt
EGYPT,1906,0,Republican,Theodore Roosevelt
BELGIUM,1906,0,Republican,Theodore Roosevelt
SWEDEN,1906,0,Republican,Theodore Roosevelt
COSTA RICA,1906,0,Republican,Theodore Roosevelt
ARGENTINA,1906,1,Republican,Theodore Roosevelt
LIBERIA,1906,0,Republican,Theodore Roosevelt
GREECE,1906,0,Republican,Theodore Roosevelt
POLAND,1906,0,Republican,Theodore Roosevelt
BOLIVIA,1906,1,Republican,Theodore Roosevelt
HONDURAS,1906,1,Republican,Theodore Roosevelt
INDIA,1906,0,Republican,Theodore Roosevelt
GENEVA,1906,1,Republican,Theodore Roosevelt
ECUADOR,1906,1,Republican,Theodore Roosevelt
PAKISTAN,1906,0,Republican,Theodore Roosevelt
THE WEST INDIES,1906,0,Republican,Theodore Roosevelt
LIBYA,1906,0,Republican,Theodore Roosevelt
NORWAY,1906,0,Republican,Theodore Roosevelt
PRUSSIA,1906,0,Republican,Theodore Roosevelt
AUSTRALIA,1906,0,Republican,Theodore Roosevelt
UKRAINE,1906,0,Republican,Theodore Roosevelt
HUNGARY,1906,0,Republican,Theodore Roosevelt
LEBANON,1906,0,Republican,Theodore Roosevelt
NORTH KOREA,1906,0,Republican,Theodore Roosevelt
GUATEMALA,1906,0,Republican,Theodore Roosevelt
HAITI,1906,0,Republican,Theodore Roosevelt
SWITZERLAND,1906,0,Republican,Theodore Roosevelt
SYRIA,1906,0,Republican,Theodore Roosevelt
MOROCCO,1906,2,Republican,Theodore Roosevelt
THE DOMINICAN REPUBLIC,1906,0,Republican,Theodore Roosevelt
NEW ZEALAND,1906,0,Republican,Theodore Roosevelt
PALESTINE,1906,0,Republican,Theodore Roosevelt
