Country,Year,Mentions,Party,President
Ukraine,1901,0,Republican,Theodore Roosevelt
Hungary,1901,0,Republican,Theodore Roosevelt
Lebanon,1901,0,Republican,Theodore Roosevelt
North Korea,1901,0,Republican,Theodore Roosevelt
Guatemala,1901,0,Republican,Theodore Roosevelt
Haiti,1901,0,Republican,Theodore Roosevelt
Switzerland,1901,0,Republican,Theodore Roosevelt
Syria,1901,0,Republican,Theodore Roosevelt
Morocco,1901,0,Republican,Theodore Roosevelt
The Dominican Republic,1901,0,Republican,Theodore Roosevelt
New Zealand,1901,0,Republican,Theodore Roosevelt
Palestine,1901,0,Republican,Theodore Roosevelt
Bulgaria,1901,0,Republican,Theodore Roosevelt
Ireland,1901,0,Republican,Theodore Roosevelt
Bosnia,1901,0,Republican,Theodore Roosevelt
Armenia,1901,0,Republican,Theodore Roosevelt
El Salvador,1901,0,Republican,Theodore Roosevelt
Indonesia,1901,0,Republican,Theodore Roosevelt
Kosovo,1901,0,Republican,Theodore Roosevelt
Laos,1901,0,Republican,Theodore Roosevelt
Nigeria,1901,0,Republican,Theodore Roosevelt
Yemen,1901,0,Republican,Theodore Roosevelt
Czechoslovakia,1901,0,Republican,Theodore Roosevelt
Northern Ireland,1901,0,Republican,Theodore Roosevelt
Somalia,1901,0,Republican,Theodore Roosevelt
Uruguay,1901,0,Republican,Theodore Roosevelt
Cambodia,1901,0,Republican,Theodore Roosevelt
Saudi Arabia,1901,0,Republican,Theodore Roosevelt
South Africa,1901,0,Republican,Theodore Roosevelt
Yugoslavia,1901,0,Republican,Theodore Roosevelt
Finland,1901,0,Republican,Theodore Roosevelt
Thailand,1901,0,Republican,Theodore Roosevelt
Jordan,1901,0,Republican,Theodore Roosevelt
Kuwait,1901,0,Republican,Theodore Roosevelt
Lithuania,1901,0,Republican,Theodore Roosevelt
Sudan,1901,0,Republican,Theodore Roosevelt
Taiwan,1901,0,Republican,Theodore Roosevelt
United States of America,1902,10,Republican,Theodore Roosevelt
Mexico,1902,1,Republican,Theodore Roosevelt
Great Britain,1902,1,Republican,Theodore Roosevelt
Spain,1902,0,Republican,Theodore Roosevelt
France,1902,0,Republican,Theodore Roosevelt
China,1902,3,Republican,Theodore Roosevelt
Cuba,1902,6,Republican,Theodore Roosevelt
Russia,1902,0,Republican,Theodore Roosevelt
Japan,1902,0,Republican,Theodore Roosevelt
Germany,1902,0,Republican,Theodore Roosevelt
South Korea,1902,0,Republican,Theodore Roosevelt
United Kingdom,1902,0,Republican,Theodore Roosevelt
Iraq,1902,0,Republican,Theodore Roosevelt
Philippines,1902,4,Republican,Theodore Roosevelt
Nicaragua,1902,0,Republican,Theodore Roosevelt
Afghanistan,1902,0,Republican,Theodore Roosevelt
Canada,1902,0,Republican,Theodore Roosevelt
Brazil,1902,0,Republican,Theodore Roosevelt
Venezuela,1902,0,Republican,Theodore Roosevelt
Iran,1902,0,Republican,Theodore Roosevelt
Turkey,1902,0,Republican,Theodore Roosevelt
Peru,1902,0,Republican,Theodore Roosevelt
Vietnam,1902,0,Republican,Theodore Roosevelt
Panama,1902,1,Republican,Theodore Roosevelt
Italy,1902,0,Republican,Theodore Roosevelt
Portugal,1902,0,Republican,Theodore Roosevelt
Chile,1902,0,Republican,Theodore Roosevelt
Austria,1902,0,Republican,Theodore Roosevelt
Colombia,1902,1,Republican,Theodore Roosevelt
Netherlands,1902,0,Republican,Theodore Roosevelt
Denmark,1902,0,Republican,Theodore Roosevelt
Israel,1902,0,Republican,Theodore Roosevelt
Egypt,1902,0,Republican,Theodore Roosevelt
Belgium,1902,0,Republican,Theodore Roosevelt
Sweden,1902,0,Republican,Theodore Roosevelt
Costa Rica,1902,0,Republican,Theodore Roosevelt
Argentina,1902,0,Republican,Theodore Roosevelt
Liberia,1902,0,Republican,Theodore Roosevelt
Greece,1902,0,Republican,Theodore Roosevelt
Poland,1902,0,Republican,Theodore Roosevelt
Bolivia,1902,0,Republican,Theodore Roosevelt
Honduras,1902,0,Republican,Theodore Roosevelt
India,1902,0,Republican,Theodore Roosevelt
Geneva,1902,0,Republican,Theodore Roosevelt
Ecuador,1902,0,Republican,Theodore Roosevelt
Pakistan,1902,0,Republican,Theodore Roosevelt
The West Indies,1902,0,Republican,Theodore Roosevelt
Libya,1902,0,Republican,Theodore Roosevelt
Norway,1902,0,Republican,Theodore Roosevelt
Prussia,1902,0,Republican,Theodore Roosevelt
Australia,1902,0,Republican,Theodore Roosevelt
Ukraine,1902,0,Republican,Theodore Roosevelt
Hungary,1902,0,Republican,Theodore Roosevelt
Lebanon,1902,0,Republican,Theodore Roosevelt
North Korea,1902,0,Republican,Theodore Roosevelt
Guatemala,1902,0,Republican,Theodore Roosevelt
Haiti,1902,0,Republican,Theodore Roosevelt
Switzerland,1902,0,Republican,Theodore Roosevelt
Syria,1902,0,Republican,Theodore Roosevelt
Morocco,1902,0,Republican,Theodore Roosevelt
The Dominican Republic,1902,0,Republican,Theodore Roosevelt
New Zealand,1902,0,Republican,Theodore Roosevelt
Palestine,1902,0,Republican,Theodore Roosevelt
Bulgaria,1902,0,Republican,Theodore Roosevelt
Ireland,1902,0,Republican,Theodore Roosevelt
Bosnia,1902,0,Republican,Theodore Roosevelt
Armenia,1902,0,Republican,Theodore Roosevelt
El Salvador,1902,0,Republican,Theodore Roosevelt
Indonesia,1902,0,Republican,Theodore Roosevelt
Kosovo,1902,0,Republican,Theodore Roosevelt
Laos,1902,0,Republican,Theodore Roosevelt
Nigeria,1902,0,Republican,Theodore Roosevelt
Yemen,1902,0,Republican,Theodore Roosevelt
Czechoslovakia,1902,0,Republican,Theodore Roosevelt
Northern Ireland,1902,0,Republican,Theodore Roosevelt
Somalia,1902,0,Republican,Theodore Roosevelt
Uruguay,1902,0,Republican,Theodore Roosevelt
Cambodia,1902,0,Republican,Theodore Roosevelt
Saudi Arabia,1902,0,Republican,Theodore Roosevelt
South Africa,1902,0,Republican,Theodore Roosevelt
Yugoslavia,1902,0,Republican,Theodore Roosevelt
Finland,1902,0,Republican,Theodore Roosevelt
Thailand,1902,0,Republican,Theodore Roosevelt
Jordan,1902,0,Republican,Theodore Roosevelt
Kuwait,1902,0,Republican,Theodore Roosevelt
Lithuania,1902,0,Republican,Theodore Roosevelt
Sudan,1902,0,Republican,Theodore Roosevelt
Taiwan,1902,0,Republican,Theodore Roosevelt
United States of America,1903,70,Republican,Theodore Roosevelt
Mexico,1903,5,Republican,Theodore Roosevelt
Great Britain,1903,5,Republican,Theodore Roosevelt
Spain,1903,3,Republican,Theodore Roosevelt
France,1903,2,Republican,Theodore Roosevelt
China,1903,2,Republican,Theodore Roosevelt
Cuba,1903,0,Republican,Theodore Roosevelt
Russia,1903,4,Republican,Theodore Roosevelt
Japan,1903,0,Republican,Theodore Roosevelt
Germany,1903,2,Republican,Theodore Roosevelt
South Korea,1903,2,Republican,Theodore Roosevelt
United Kingdom,1903,3,Republican,Theodore Roosevelt
Iraq,1903,0,Republican,Theodore Roosevelt
Philippines,1903,3,Republican,Theodore Roosevelt
Nicaragua,1903,1,Republican,Theodore Roosevelt
Afghanistan,1903,0,Republican,Theodore Roosevelt
Canada,1903,0,Republican,Theodore Roosevelt
Brazil,1903,0,Republican,Theodore Roosevelt
Venezuela,1903,5,Republican,Theodore Roosevelt
Iran,1903,0,Republican,Theodore Roosevelt
Turkey,1903,0,Republican,Theodore Roosevelt
Peru,1903,2,Republican,Theodore Roosevelt
Vietnam,1903,0,Republican,Theodore Roosevelt
Panama,1903,21,Republican,Theodore Roosevelt
Italy,1903,3,Republican,Theodore Roosevelt
Portugal,1903,0,Republican,Theodore Roosevelt
Chile,1903,0,Republican,Theodore Roosevelt
Austria,1903,1,Republican,Theodore Roosevelt
Colombia,1903,14,Republican,Theodore Roosevelt
Netherlands,1903,0,Republican,Theodore Roosevelt
Denmark,1903,0,Republican,Theodore Roosevelt
Israel,1903,0,Republican,Theodore Roosevelt
Egypt,1903,0,Republican,Theodore Roosevelt
Belgium,1903,2,Republican,Theodore Roosevelt
Sweden,1903,2,Republican,Theodore Roosevelt
Costa Rica,1903,1,Republican,Theodore Roosevelt
Argentina,1903,0,Republican,Theodore Roosevelt
Liberia,1903,0,Republican,Theodore Roosevelt
Greece,1903,0,Republican,Theodore Roosevelt
Poland,1903,0,Republican,Theodore Roosevelt
Bolivia,1903,0,Republican,Theodore Roosevelt
Honduras,1903,0,Republican,Theodore Roosevelt
India,1903,0,Republican,Theodore Roosevelt
Geneva,1903,0,Republican,Theodore Roosevelt
Ecuador,1903,0,Republican,Theodore Roosevelt
Pakistan,1903,0,Republican,Theodore Roosevelt
The West Indies,1903,0,Republican,Theodore Roosevelt
Libya,1903,0,Republican,Theodore Roosevelt
Norway,1903,3,Republican,Theodore Roosevelt
Prussia,1903,0,Republican,Theodore Roosevelt
Australia,1903,0,Republican,Theodore Roosevelt
Ukraine,1903,0,Republican,Theodore Roosevelt
Hungary,1903,0,Republican,Theodore Roosevelt
Lebanon,1903,1,Republican,Theodore Roosevelt
North Korea,1903,0,Republican,Theodore Roosevelt
Guatemala,1903,0,Republican,Theodore Roosevelt
Haiti,1903,0,Republican,Theodore Roosevelt
Switzerland,1903,0,Republican,Theodore Roosevelt
Syria,1903,0,Republican,Theodore Roosevelt
Morocco,1903,0,Republican,Theodore Roosevelt
The Dominican Republic,1903,0,Republican,Theodore Roosevelt
New Zealand,1903,0,Republican,Theodore Roosevelt
Palestine,1903,0,Republican,Theodore Roosevelt
Bulgaria,1903,0,Republican,Theodore Roosevelt
Ireland,1903,0,Republican,Theodore Roosevelt
Bosnia,1903,0,Republican,Theodore Roosevelt
Armenia,1903,0,Republican,Theodore Roosevelt
El Salvador,1903,0,Republican,Theodore Roosevelt
Indonesia,1903,0,Republican,Theodore Roosevelt
Kosovo,1903,0,Republican,Theodore Roosevelt
Laos,1903,0,Republican,Theodore Roosevelt
Nigeria,1903,0,Republican,Theodore Roosevelt
Yemen,1903,0,Republican,Theodore Roosevelt
Czechoslovakia,1903,0,Republican,Theodore Roosevelt
Northern Ireland,1903,0,Republican,Theodore Roosevelt
Somalia,1903,0,Republican,Theodore Roosevelt
Uruguay,1903,0,Republican,Theodore Roosevelt
Cambodia,1903,0,Republican,Theodore Roosevelt
Saudi Arabia,1903,0,Republican,Theodore Roosevelt
South Africa,1903,0,Republican,Theodore Roosevelt
Yugoslavia,1903,0,Republican,Theodore Roosevelt
Finland,1903,1,Republican,Theodore Roosevelt
Thailand,1903,0,Republican,Theodore Roosevelt
Jordan,1903,0,Republican,Theodore Roosevelt
Kuwait,1903,0,Republican,Theodore Roosevelt
Lithuania,1903,0,Republican,Theodore Roosevelt
Sudan,1903,0,Republican,Theodore Roosevelt
Taiwan,1903,0,Republican,Theodore Roosevelt
United States of America,1904,43,Republican,Theodore Roosevelt
Mexico,1904,0,Republican,Theodore Roosevelt
Great Britain,1904,1,Republican,Theodore Roosevelt
Spain,1904,2,Republican,Theodore Roosevelt
France,1904,1,Republican,Theodore Roosevelt
China,1904,5,Republican,Theodore Roosevelt
Cuba,1904,5,Republican,Theodore Roosevelt
Russia,1904,3,Republican,Theodore Roosevelt
Japan,1904,0,Republican,Theodore Roosevelt
Germany,1904,1,Republican,Theodore Roosevelt
South Korea,1904,0,Republican,Theodore Roosevelt
United Kingdom,1904,0,Republican,Theodore Roosevelt
Iraq,1904,0,Republican,Theodore Roosevelt
Philippines,1904,5,Republican,Theodore Roosevelt
Nicaragua,1904,0,Republican,Theodore Roosevelt
Afghanistan,1904,0,Republican,Theodore Roosevelt
Canada,1904,0,Republican,Theodore Roosevelt
Brazil,1904,0,Republican,Theodore Roosevelt
Venezuela,1904,1,Republican,Theodore Roosevelt
Iran,1904,0,Republican,Theodore Roosevelt
Turkey,1904,4,Republican,Theodore Roosevelt
Peru,1904,0,Republican,Theodore Roosevelt
Vietnam,1904,0,Republican,Theodore Roosevelt
Panama,1904,1,Republican,Theodore Roosevelt
Italy,1904,0,Republican,Theodore Roosevelt
Portugal,1904,0,Republican,Theodore Roosevelt
Chile,1904,0,Republican,Theodore Roosevelt
Austria,1904,0,Republican,Theodore Roosevelt
Colombia,1904,0,Republican,Theodore Roosevelt
Netherlands,1904,0,Republican,Theodore Roosevelt
Denmark,1904,0,Republican,Theodore Roosevelt
Israel,1904,0,Republican,Theodore Roosevelt
Egypt,1904,1,Republican,Theodore Roosevelt
Belgium,1904,0,Republican,Theodore Roosevelt
Sweden,1904,0,Republican,Theodore Roosevelt
Costa Rica,1904,0,Republican,Theodore Roosevelt
Argentina,1904,0,Republican,Theodore Roosevelt
Liberia,1904,0,Republican,Theodore Roosevelt
Greece,1904,0,Republican,Theodore Roosevelt
Poland,1904,0,Republican,Theodore Roosevelt
Bolivia,1904,0,Republican,Theodore Roosevelt
Honduras,1904,0,Republican,Theodore Roosevelt
India,1904,2,Republican,Theodore Roosevelt
Geneva,1904,0,Republican,Theodore Roosevelt
Ecuador,1904,0,Republican,Theodore Roosevelt
Pakistan,1904,0,Republican,Theodore Roosevelt
The West Indies,1904,0,Republican,Theodore Roosevelt
Libya,1904,0,Republican,Theodore Roosevelt
Norway,1904,0,Republican,Theodore Roosevelt
Prussia,1904,0,Republican,Theodore Roosevelt
Australia,1904,0,Republican,Theodore Roosevelt
Ukraine,1904,0,Republican,Theodore Roosevelt
Hungary,1904,0,Republican,Theodore Roosevelt
Lebanon,1904,0,Republican,Theodore Roosevelt
North Korea,1904,0,Republican,Theodore Roosevelt
Guatemala,1904,1,Republican,Theodore Roosevelt
Haiti,1904,0,Republican,Theodore Roosevelt
Switzerland,1904,0,Republican,Theodore Roosevelt
Syria,1904,0,Republican,Theodore Roosevelt
Morocco,1904,0,Republican,Theodore Roosevelt
The Dominican Republic,1904,0,Republican,Theodore Roosevelt
New Zealand,1904,0,Republican,Theodore Roosevelt
Palestine,1904,0,Republican,Theodore Roosevelt
Bulgaria,1904,0,Republican,Theodore Roosevelt
Ireland,1904,1,Republican,Theodore Roosevelt
Bosnia,1904,0,Republican,Theodore Roosevelt
Armenia,1904,1,Republican,Theodore Roosevelt
El Salvador,1904,0,Republican,Theodore Roosevelt
Indonesia,1904,0,Republican,Theodore Roosevelt
Kosovo,1904,0,Republican,Theodore Roosevelt
Laos,1904,0,Republican,Theodore Roosevelt
Nigeria,1904,0,Republican,Theodore Roosevelt
Yemen,1904,0,Republican,Theodore Roosevelt
Czechoslovakia,1904,0,Republican,Theodore Roosevelt
Northern Ireland,1904,0,Republican,Theodore Roosevelt
Somalia,1904,0,Republican,Theodore Roosevelt
Uruguay,1904,0,Republican,Theodore Roosevelt
Cambodia,1904,0,Republican,Theodore Roosevelt
Saudi Arabia,1904,0,Republican,Theodore Roosevelt
South Africa,1904,1,Republican,Theodore Roosevelt
Yugoslavia,1904,0,Republican,Theodore Roosevelt
Finland,1904,0,Republican,Theodore Roosevelt
Thailand,1904,0,Republican,Theodore Roosevelt
Jordan,1904,0,Republican,Theodore Roosevelt
Kuwait,1904,0,Republican,Theodore Roosevelt
Lithuania,1904,0,Republican,Theodore Roosevelt
Sudan,1904,0,Republican,Theodore Roosevelt
Taiwan,1904,0,Republican,Theodore Roosevelt
United States of America,1905,58,Republican,Theodore Roosevelt
Mexico,1905,1,Republican,Theodore Roosevelt
Great Britain,1905,0,Republican,Theodore Roosevelt
Spain,1905,0,Republican,Theodore Roosevelt
France,1905,0,Republican,Theodore Roosevelt
China,1905,11,Republican,Theodore Roosevelt
Cuba,1905,2,Republican,Theodore Roosevelt
Russia,1905,3,Republican,Theodore Roosevelt
Japan,1905,2,Republican,Theodore Roosevelt
Germany,1905,1,Republican,Theodore Roosevelt
South Korea,1905,0,Republican,Theodore Roosevelt
United Kingdom,1905,2,Republican,Theodore Roosevelt
Iraq,1905,0,Republican,Theodore Roosevelt
Philippines,1905,10,Republican,Theodore Roosevelt
Nicaragua,1905,0,Republican,Theodore Roosevelt
Afghanistan,1905,0,Republican,Theodore Roosevelt
Canada,1905,1,Republican,Theodore Roosevelt
Brazil,1905,0,Republican,Theodore Roosevelt
Venezuela,1905,0,Republican,Theodore Roosevelt
Iran,1905,0,Republican,Theodore Roosevelt
Turkey,1905,0,Republican,Theodore Roosevelt
Peru,1905,0,Republican,Theodore Roosevelt
Vietnam,1905,0,Republican,Theodore Roosevelt
Panama,1905,1,Republican,Theodore Roosevelt
Italy,1905,0,Republican,Theodore Roosevelt
Portugal,1905,0,Republican,Theodore Roosevelt
Chile,1905,0,Republican,Theodore Roosevelt
Austria,1905,1,Republican,Theodore Roosevelt
Colombia,1905,0,Republican,Theodore Roosevelt
Netherlands,1905,0,Republican,Theodore Roosevelt
Denmark,1905,0,Republican,Theodore Roosevelt
Israel,1905,0,Republican,Theodore Roosevelt
Egypt,1905,0,Republican,Theodore Roosevelt
Belgium,1905,0,Republican,Theodore Roosevelt
Sweden,1905,1,Republican,Theodore Roosevelt
Costa Rica,1905,0,Republican,Theodore Roosevelt
Argentina,1905,0,Republican,Theodore Roosevelt
Liberia,1905,0,Republican,Theodore Roosevelt
Greece,1905,0,Republican,Theodore Roosevelt
Poland,1905,0,Republican,Theodore Roosevelt
Bolivia,1905,0,Republican,Theodore Roosevelt
Honduras,1905,0,Republican,Theodore Roosevelt
India,1905,0,Republican,Theodore Roosevelt
Geneva,1905,0,Republican,Theodore Roosevelt
Ecuador,1905,0,Republican,Theodore Roosevelt
Pakistan,1905,0,Republican,Theodore Roosevelt
The West Indies,1905,0,Republican,Theodore Roosevelt
Libya,1905,0,Republican,Theodore Roosevelt
Norway,1905,0,Republican,Theodore Roosevelt
Prussia,1905,0,Republican,Theodore Roosevelt
Australia,1905,0,Republican,Theodore Roosevelt
Ukraine,1905,0,Republican,Theodore Roosevelt
Hungary,1905,0,Republican,Theodore Roosevelt
Lebanon,1905,0,Republican,Theodore Roosevelt
North Korea,1905,0,Republican,Theodore Roosevelt
Guatemala,1905,0,Republican,Theodore Roosevelt
Haiti,1905,0,Republican,Theodore Roosevelt
Switzerland,1905,0,Republican,Theodore Roosevelt
Syria,1905,0,Republican,Theodore Roosevelt
Morocco,1905,0,Republican,Theodore Roosevelt
The Dominican Republic,1905,0,Republican,Theodore Roosevelt
New Zealand,1905,0,Republican,Theodore Roosevelt
Palestine,1905,0,Republican,Theodore Roosevelt
Bulgaria,1905,0,Republican,Theodore Roosevelt
Ireland,1905,0,Republican,Theodore Roosevelt
Bosnia,1905,0,Republican,Theodore Roosevelt
Armenia,1905,0,Republican,Theodore Roosevelt
El Salvador,1905,0,Republican,Theodore Roosevelt
Indonesia,1905,0,Republican,Theodore Roosevelt
Kosovo,1905,0,Republican,Theodore Roosevelt
Laos,1905,0,Republican,Theodore Roosevelt
Nigeria,1905,0,Republican,Theodore Roosevelt
Yemen,1905,0,Republican,Theodore Roosevelt
Czechoslovakia,1905,0,Republican,Theodore Roosevelt
Northern Ireland,1905,0,Republican,Theodore Roosevelt
Somalia,1905,0,Republican,Theodore Roosevelt
Uruguay,1905,0,Republican,Theodore Roosevelt
Cambodia,1905,0,Republican,Theodore Roosevelt
Saudi Arabia,1905,0,Republican,Theodore Roosevelt
South Africa,1905,0,Republican,Theodore Roosevelt
Yugoslavia,1905,0,Republican,Theodore Roosevelt
Finland,1905,0,Republican,Theodore Roosevelt
Thailand,1905,0,Republican,Theodore Roosevelt
Jordan,1905,0,Republican,Theodore Roosevelt
Kuwait,1905,0,Republican,Theodore Roosevelt
Lithuania,1905,0,Republican,Theodore Roosevelt
Sudan,1905,0,Republican,Theodore Roosevelt
Taiwan,1905,0,Republican,Theodore Roosevelt
United States of America,1906,45,Republican,Theodore Roosevelt
Mexico,1906,4,Republican,Theodore Roosevelt
Great Britain,1906,2,Republican,Theodore Roosevelt
Spain,1906,0,Republican,Theodore Roosevelt
France,1906,1,Republican,Theodore Roosevelt
China,1906,0,Republican,Theodore Roosevelt
Cuba,1906,11,Republican,Theodore Roosevelt
Russia,1906,3,Republican,Theodore Roosevelt
Japan,1906,14,Republican,Theodore Roosevelt
Germany,1906,1,Republican,Theodore Roosevelt
South Korea,1906,0,Republican,Theodore Roosevelt
United Kingdom,1906,1,Republican,Theodore Roosevelt
Iraq,1906,0,Republican,Theodore Roosevelt
Philippines,1906,4,Republican,Theodore Roosevelt
Nicaragua,1906,0,Republican,Theodore Roosevelt
Afghanistan,1906,0,Republican,Theodore Roosevelt
Canada,1906,1,Republican,Theodore Roosevelt
